,Line ID,Shape ID,Departure Time,Vehicle ID,Scheduled Travel Time (min),Travel Time (min),Distance (m),Energy Consumption (kWh)
2041,1-29,1-29-A-35,06:03:00,veh_12353_bus,25.0,24.366666666666667,17635.266571582575,48.00368563040024
2042,1-29,1-29-A-35,06:32:00,veh_12332_bus,26.0,26.0,17635.266571582575,48.09443049223586
2043,1-29,1-29-A-35,07:00:00,veh_12331_bus,27.0,46.11666666666667,17635.266571582575,47.82984548340729
2044,1-29,1-29-A-35,07:27:00,veh_12350_bus,29.0,1210.4,17635.266571582575,3.4689804697432596
2045,1-29,1-29-A-35,07:56:00,veh_12354_bus,30.0,227.6,17635.266571582575,2.9169963602557725
2046,1-29,1-29-A-35,08:29:00,veh_12352_bus,27.0,4.533333333333333,17635.266571582575,2.3802114869163042
2047,1-538,1-538-A-11,06:29:00,veh_20283_bus,41.0,904.3666666666667,23295.654238993007,14.694963649277721
2048,1-538,1-538-A-11,07:08:00,veh_20262_bus,46.0,1144.7666666666667,23295.654238993007,10.609657508343773
2049,1-538,1-538-A-11,07:27:00,veh_20284_bus,51.0,382.3,23295.654238993007,8.958063331614412
2050,1-538,1-538-R-12,16:08:00,veh_20286_bus,52.0,4.0,24073.858989656303,0.9678162995356949
2051,1-538,1-538-R-12,16:51:00,veh_20261_bus,47.0,1.6333333333333333,24073.858989656303,1.2059007890609845
2052,1-538,1-538-R-12,17:19:00,veh_20285_bus,45.0,no_events,24073.858989656303,0.0
2053,1-537,1-537-A-10,06:29:00,veh_20217_bus,43.0,58.483333333333334,21567.581798711246,23.129687256199553
2054,1-537,1-537-A-10,06:59:00,veh_20220_bus,45.0,136.9,21567.581798711246,22.189776900321306
2055,1-537,1-537-A-10,07:22:00,veh_20215_bus,49.0,272.81666666666666,21567.581798711246,16.734557730410927
2056,1-537,1-537-R-11,16:07:00,veh_20219_bus,50.0,3.6666666666666665,21152.711319484624,1.0511214173999976
2057,1-537,1-537-R-11,16:39:00,veh_20216_bus,47.0,1.85,21152.711319484624,1.121864499440819
2058,1-537,1-537-R-11,17:12:00,veh_20214_bus,41.0,no_events,21152.711319484624,0.0
2059,1-537,1-537-R-11,17:37:00,veh_20218_bus,39.0,no_events,21152.711319484624,0.0
2060,1-536,1-536-A-12,06:47:00,veh_20099_bus,41.0,98.36666666666666,20757.770521422855,20.35954667241011
2061,1-536,1-536-A-12,07:20:00,veh_20132_bus,45.0,234.95,20757.770521422855,12.433156935041742
2062,1-536,1-536-R-10,16:06:00,veh_20130_bus,45.0,2.6666666666666665,20366.140330296545,1.0550731555859423
2063,1-536,1-536-R-10,17:13:00,veh_20131_bus,36.0,no_events,20366.140330296545,0.0
2064,1-39,1-39-A-443,06:13:00,veh_17113_bus,35.0,52.35,15982.345381348612,11.724925931437433
2065,1-39,1-39-A-443,06:40:00,veh_16588_bus,40.0,143.4,15982.345381348612,11.322668577855815
2066,1-39,1-39-A-443,07:05:00,veh_17111_bus,47.0,189.65,15982.345381348612,11.021617495482165
2067,1-39,1-39-A-443,07:32:00,veh_17116_bus,49.0,1145.1666666666667,15982.345381348612,9.573182312846782
2068,1-39,1-39-A-443,08:07:00,veh_17066_bus,43.0,136.95,15982.345381348612,9.28502119008646
2069,1-39,1-39-A-443,08:24:00,veh_17106_bus,41.0,126.85,15982.345381348612,8.885437976340478
2070,1-39,1-39-A-443,09:11:00,veh_17104_bus,38.0,773.5333333333333,15982.345381348612,9.06140973121101
2071,1-39,1-39-A-443,10:11:00,veh_17105_bus,38.0,237.41666666666666,15982.345381348612,9.21343934318998
2072,1-39,1-39-A-443,11:11:00,veh_17048_bus,40.0,655.45,15982.345381348612,9.250587645441142
2073,1-39,1-39-A-443,12:11:00,veh_17049_bus,40.0,355.51666666666665,15982.345381348612,9.364374333670696
2074,1-39,1-39-A-443,13:11:00,veh_17050_bus,40.0,883.6166666666667,15982.345381348612,9.395168799375977
2075,1-39,1-39-A-443,14:11:00,veh_17051_bus,40.0,19.133333333333333,15982.345381348612,7.241457834689436
2076,1-39,1-39-A-443,15:11:00,veh_17102_bus,41.0,19.15,15982.345381348612,7.149117422738452
2077,1-39,1-39-A-443,16:10:00,veh_17112_bus,45.0,20.116666666666667,15982.345381348612,7.016347231286424
2078,1-39,1-39-A-443,17:11:00,veh_17115_bus,40.0,104.25,15982.345381348612,6.947436111579122
2079,1-39,1-39-A-443,18:12:00,veh_17064_bus,38.0,165.5,15982.345381348612,7.2052521936987555
2080,1-39,1-39-A-443,19:13:00,veh_17103_bus,36.0,350.68333333333334,15982.345381348612,7.075231867395432
2081,1-39,1-39-A-443,20:13:00,veh_17114_bus,35.0,294.1666666666667,15982.345381348612,6.746350929736075
2082,1-39,1-39-A-443,21:13:00,veh_17027_bus,34.0,238.3,15982.345381348612,6.747833120251714
2083,1-39,1-39-A-443,23:13:00,veh_17028_bus,34.0,303.1,15982.345381348612,7.049629982926749
2084,1-39,1-39-R-442,07:11:00,veh_17065_bus,44.0,90.66666666666667,16383.24106025399,21.79789480405072
2085,1-39,1-39-R-442,08:13:00,veh_17087_bus,42.0,123.9,16383.24106025399,21.43980221226379
2086,1-39,1-39-R-442,08:43:00,veh_17047_bus,40.0,120.48333333333333,16383.24106025399,20.884339135989787
2087,1-39,1-39-R-442,09:16:00,veh_17045_bus,37.0,98.03333333333333,16383.24106025399,21.230751937338933
2088,1-39,1-39-R-442,10:16:00,veh_17046_bus,37.0,0.25,16383.24106025399,0.5861693458599749
2089,1-39,1-39-R-442,11:16:00,veh_17040_bus,38.0,0.25,16383.24106025399,0.5861693458599749
2090,1-39,1-39-R-442,12:16:00,veh_17041_bus,38.0,0.25,16383.24106025399,0.5861693458599749
2091,1-39,1-39-R-442,13:16:00,veh_17042_bus,38.0,0.25,16383.24106025399,0.5861693458599749
2092,1-39,1-39-R-442,14:16:00,veh_17043_bus,38.0,3.55,16383.24106025399,0.08064649557033825
2093,1-39,1-39-R-442,15:16:00,veh_17118_bus,40.0,427.28333333333336,16383.24106025399,0.07812711780370284
2094,1-39,1-39-R-442,15:44:00,veh_17044_bus,42.0,no_events,16383.24106025399,0.0
2095,1-39,1-39-R-442,16:10:00,veh_17088_bus,47.0,no_events,16383.24106025399,0.0
2096,1-39,1-39-R-442,16:43:00,veh_17117_bus,42.0,no_events,16383.24106025399,0.0
2097,1-39,1-39-R-442,17:14:00,veh_17029_bus,41.0,no_events,16383.24106025399,0.0
2098,1-39,1-39-R-442,17:45:00,veh_17089_bus,38.0,no_events,16383.24106025399,0.0
2099,1-39,1-39-R-442,23:19:00,veh_17052_bus,34.0,no_events,16383.24106025399,0.0
2100,1-39,1-39-R-442,24:19:00,veh_17053_bus,34.0,no_events,16383.24106025399,0.0
2101,1-1,1-1-A-311,05:47:00,veh_904_bus,25.0,26.616666666666667,11336.335321544697,21.730158805045974
2102,1-1,1-1-A-311,06:17:00,veh_905_bus,25.0,26.616666666666667,11336.335321544697,20.16716871517098
2103,1-1,1-1-A-311,06:44:00,veh_1167_bus,27.0,29.533333333333335,11336.335321544697,20.10779810313603
2104,1-1,1-1-A-311,06:54:00,veh_900_bus,25.0,30.883333333333333,11336.335321544697,20.546364511245766
2105,1-1,1-1-A-311,07:12:00,veh_886_bus,30.0,33.96666666666667,11336.335321544697,20.35772202594799
2106,1-1,1-1-A-311,07:39:00,veh_1180_bus,32.0,48.083333333333336,11336.335321544697,21.064245736686654
2107,1-1,1-1-A-311,07:51:00,veh_903_bus,25.0,66.56666666666666,11336.335321544697,19.93568344353544
2108,1-1,1-1-A-311,08:11:00,veh_1174_bus,32.0,65.38333333333334,11336.335321544697,20.078049745432793
2109,1-1,1-1-A-311,08:43:00,veh_964_bus,30.0,62.083333333333336,11336.335321544697,20.361297698222675
2110,1-1,1-1-A-311,09:12:00,veh_965_bus,30.0,61.483333333333334,11336.335321544697,20.564258449116704
2111,1-1,1-1-A-311,09:42:00,veh_966_bus,30.0,42.5,11336.335321544697,20.495068856683993
2112,1-1,1-1-A-311,10:12:00,veh_967_bus,30.0,227.45,11336.335321544697,20.61083469023757
2113,1-1,1-1-A-311,10:41:00,veh_1108_bus,31.0,202.18333333333334,11336.335321544697,20.223701170961945
2114,1-1,1-1-A-311,11:11:00,veh_1109_bus,31.0,175.91666666666666,11336.335321544697,20.429341561756143
2115,1-1,1-1-A-311,11:41:00,veh_1110_bus,31.0,150.65,11336.335321544697,20.37607868006006
2116,1-1,1-1-A-311,12:11:00,veh_1111_bus,31.0,628.2,11336.335321544697,3.096300254589222
2117,1-1,1-1-A-311,12:41:00,veh_1112_bus,31.0,601.9,11336.335321544697,2.7822212654737855
2118,1-1,1-1-A-311,13:11:00,veh_1113_bus,31.0,575.9,11336.335321544697,2.940340525165986
2119,1-1,1-1-A-311,13:41:00,veh_1114_bus,31.0,549.5,11336.335321544697,2.6160674255950993
2120,1-1,1-1-A-311,14:11:00,veh_1115_bus,31.0,524.2,11336.335321544697,2.49354050639356
2121,1-1,1-1-A-311,14:41:00,veh_1116_bus,31.0,498.1,11336.335321544697,2.4945451121350204
2122,1-1,1-1-A-311,15:11:00,veh_1117_bus,31.0,580.1,11336.335321544697,1.4302083360501618
2123,1-1,1-1-A-311,15:36:00,veh_1140_bus,35.0,575.1833333333333,11336.335321544697,1.4302843464543638
2124,1-1,1-1-A-311,16:05:00,veh_1181_bus,38.0,568.25,11336.335321544697,1.438303489253972
2125,1-1,1-1-A-311,16:39:00,veh_1168_bus,37.0,546.6333333333333,11336.335321544697,1.4966238988755
2126,1-1,1-1-A-311,17:14:00,veh_1141_bus,33.0,504.48333333333335,11336.335321544697,1.1332144874133752
2127,1-1,1-1-A-311,17:44:00,veh_1118_bus,31.0,489.6333333333333,11336.335321544697,1.1629788717180647
2128,1-1,1-1-A-311,18:17:00,veh_1175_bus,28.0,489.51666666666665,11336.335321544697,0.831208778806453
2129,1-1,1-1-A-311,18:47:00,veh_1176_bus,28.0,489.51666666666665,11336.335321544697,1.1221813311308835
2130,1-1,1-1-A-311,19:18:00,veh_1177_bus,28.0,488.5833333333333,11336.335321544697,1.1224518358309972
2131,1-1,1-1-A-311,20:53:00,veh_907_bus,25.0,2.05,11336.335321544697,0.24386684020091023
2132,1-1,1-1-A-311,21:53:00,veh_906_bus,25.0,2.533333333333333,11336.335321544697,0.2435655615419017
2133,1-1,1-1-A-311,22:54:00,veh_829_bus,23.0,2.033333333333333,11336.335321544697,0.24391588528908142
2134,1-1,1-1-A-311,23:54:00,veh_830_bus,23.0,2.033333333333333,11336.335321544697,0.24391588528908142
2135,1-1,1-1-R-313,06:31:00,veh_542_bus,26.0,24.65,11805.67374659841,114.85520007297222
2136,1-1,1-1-R-313,07:00:00,veh_831_bus,32.0,37.03333333333333,11805.67374659841,114.60713567689467
2137,1-1,1-1-R-313,07:16:00,veh_1106_bus,33.0,40.7,11805.67374659841,114.32915770221068
2138,1-1,1-1-R-313,07:32:00,veh_1150_bus,34.0,39.666666666666664,11805.67374659841,114.69564109709911
2139,1-1,1-1-R-313,07:48:00,veh_1152_bus,34.0,40.166666666666664,11805.67374659841,114.25549608412685
2140,1-1,1-1-R-313,08:02:00,veh_1151_bus,34.0,36.38333333333333,11805.67374659841,113.99847953584101
2141,1-1,1-1-R-313,08:17:00,veh_1047_bus,32.0,39.81666666666667,11805.67374659841,114.34253745484527
2142,1-1,1-1-R-313,08:32:00,veh_778_bus,30.0,34.916666666666664,11805.67374659841,114.70126269991702
2143,1-1,1-1-R-313,09:02:00,veh_779_bus,30.0,34.06666666666667,11805.67374659841,115.47506071816996
2144,1-1,1-1-R-313,09:32:00,veh_780_bus,30.0,32.03333333333333,11805.67374659841,114.8824207947544
2145,1-1,1-1-R-313,10:17:00,veh_781_bus,30.0,439.5,11805.67374659841,114.5451822628882
2146,1-1,1-1-R-313,11:17:00,veh_879_bus,32.0,766.3333333333334,11805.67374659841,114.60352313037278
2147,1-1,1-1-R-313,11:47:00,veh_880_bus,32.0,29.466666666666665,11805.67374659841,113.95847513164301
2148,1-1,1-1-R-313,12:17:00,veh_881_bus,32.0,955.5833333333334,11805.67374659841,113.3083173386994
2149,1-1,1-1-R-313,12:47:00,veh_882_bus,32.0,446.6166666666667,11805.67374659841,113.14619264055423
2150,1-1,1-1-R-313,13:17:00,veh_883_bus,32.0,18.25,11805.67374659841,112.53560796249278
2151,1-1,1-1-R-313,13:47:00,veh_884_bus,32.0,738.2,11805.67374659841,112.40771944143181
2152,1-1,1-1-R-313,14:17:00,veh_885_bus,32.0,241.05,11805.67374659841,112.06917308505655
2153,1-1,1-1-R-313,14:47:00,veh_912_bus,34.0,19.15,11805.67374659841,112.32915521991575
2154,1-1,1-1-R-313,15:17:00,veh_1132_bus,36.0,18.983333333333334,11805.67374659841,111.41729168741634
2155,1-1,1-1-R-313,15:48:00,veh_1172_bus,35.0,18.866666666666667,11805.67374659841,111.13780612503938
2156,1-1,1-1-R-313,16:18:00,veh_916_bus,37.0,117.76666666666667,11805.67374659841,111.87898679912405
2157,1-1,1-1-R-313,16:51:00,veh_917_bus,37.0,19.7,11805.67374659841,111.57583760567412
2158,1-1,1-1-R-313,17:22:00,veh_1173_bus,33.0,651.0333333333333,11805.67374659841,110.78964582191743
2159,1-1,1-1-R-313,17:51:00,veh_918_bus,31.0,12.716666666666667,11805.67374659841,110.78333027878564
2160,1-1,1-1-R-313,18:21:00,veh_1131_bus,30.0,12.166666666666666,11805.67374659841,110.408602115542
2161,1-1,1-1-R-313,18:50:00,veh_1171_bus,28.0,314.2,11805.67374659841,110.04402876908485
2162,1-1,1-1-R-313,19:20:00,veh_913_bus,27.0,284.8833333333333,11805.67374659841,110.04320266345267
2163,1-1,1-1-R-313,19:51:00,veh_914_bus,27.0,23.466666666666665,11805.67374659841,110.04324723708683
2164,1-1,1-1-R-313,20:22:00,veh_915_bus,27.0,25.166666666666668,11805.67374659841,110.21205570319651
2165,1-1,1-1-R-313,20:53:00,veh_539_bus,26.0,27.15,11805.67374659841,110.04419146691527
2166,1-1,1-1-R-313,21:23:00,veh_540_bus,26.0,29.25,11805.67374659841,17.544831253668217
2167,1-1,1-1-R-313,22:23:00,veh_541_bus,26.0,30.783333333333335,11805.67374659841,110.04299057289066
2168,1-1,1-1-R-313,24:23:00,veh_1166_bus,24.0,198.71666666666667,11805.67374659841,110.17267737224799
2169,1-185,1-185-A-54,06:35:00,veh_6202_bus,52.0,76.85,21611.781174110576,35.92216998729752
2170,1-185,1-185-A-54,07:15:00,veh_6205_bus,59.0,1244.6666666666667,21611.781174110576,31.333458238560937
2171,1-185,1-185-A-54,08:05:00,veh_6204_bus,53.0,472.9,21611.781174110576,31.815123135529884
2172,1-185,1-185-A-54,08:49:00,veh_6170_bus,48.0,911.3833333333333,21611.781174110576,29.96552168694404
2173,1-3,1-3-A-28,06:59:00,veh_13634_bus,32.0,204.03333333333333,8703.313766273015,8.65513269153657
2174,1-3,1-3-R-29,11:11:00,veh_13187_bus,30.0,657.6833333333333,8303.952010672314,9.961490385440175
2175,1-3,1-3-R-29,12:11:00,veh_13197_bus,30.0,722.9666666666667,8303.952010672314,9.383626047352456
2176,1-3,1-3-R-29,13:10:00,veh_13192_bus,30.0,911.1,8303.952010672314,7.90706650642225
2177,1-3,1-3-R-29,14:10:00,veh_13182_bus,30.0,15.883333333333333,8303.952010672314,7.568583537495927
2178,1-3,1-3-R-29,17:27:00,veh_13855_bus,31.0,666.0166666666667,8303.952010672314,1.9360909413171423
2179,1-4,1-4-A-34,07:31:00,veh_17938_bus,29.0,28.0,7485.49070295899,9.558640293996756
2180,1-4,1-4-A-34,07:46:00,veh_17674_bus,19.0,18.6,7485.49070295899,9.501704853858849
2181,1-4,1-4-A-34,07:47:00,veh_17918_bus,28.0,27.1,7485.49070295899,9.901083321260664
2182,1-4,1-4-A-34,08:02:00,veh_17939_bus,27.0,26.216666666666665,7485.49070295899,9.94898683347678
2183,1-4,1-4-A-34,08:18:00,veh_17942_bus,25.0,24.216666666666665,7485.49070295899,9.390381788719754
2184,1-4,1-4-A-34,08:33:00,veh_17646_bus,23.0,134.91666666666666,7485.49070295899,8.33908497724241
2185,1-4,1-4-A-34,08:46:00,veh_17675_bus,19.0,128.51666666666668,7485.49070295899,7.856838290520451
2186,1-4,1-4-A-34,08:47:00,veh_17636_bus,23.0,129.61666666666667,7485.49070295899,7.952163401662044
2187,1-4,1-4-A-34,09:02:00,veh_17477_bus,22.0,115.08333333333333,7485.49070295899,8.230811093755579
2188,1-4,1-4-A-34,09:17:00,veh_17471_bus,22.0,106.41666666666667,7485.49070295899,8.175533485648636
2189,1-4,1-4-A-34,09:46:00,veh_17472_bus,22.0,505.7,7485.49070295899,0.013451529966678016
2190,1-4,1-4-A-34,10:16:00,veh_17473_bus,22.0,no_events,7485.49070295899,0.0
2191,1-4,1-4-A-34,10:46:00,veh_17637_bus,23.0,no_events,7485.49070295899,0.0
2192,1-4,1-4-A-34,11:16:00,veh_17638_bus,23.0,no_events,7485.49070295899,0.0
2193,1-4,1-4-A-34,11:47:00,veh_17639_bus,23.0,no_events,7485.49070295899,0.0
2194,1-4,1-4-A-34,12:17:00,veh_17640_bus,23.0,no_events,7485.49070295899,0.0
2195,1-4,1-4-A-34,12:32:00,veh_17647_bus,23.0,no_events,7485.49070295899,0.0
2196,1-4,1-4-A-34,12:47:00,veh_17474_bus,22.0,no_events,7485.49070295899,0.0
2197,1-4,1-4-A-34,13:17:00,veh_17475_bus,22.0,no_events,7485.49070295899,0.0
2198,1-4,1-4-A-34,13:47:00,veh_17476_bus,22.0,no_events,7485.49070295899,0.0
2199,1-4,1-4-A-34,14:18:00,veh_17641_bus,23.0,no_events,7485.49070295899,0.0
2200,1-4,1-4-A-34,14:48:00,veh_17642_bus,23.0,no_events,7485.49070295899,0.0
2201,1-4,1-4-A-34,15:18:00,veh_17927_bus,25.0,no_events,7485.49070295899,0.0
2202,1-4,1-4-A-34,15:34:00,veh_17926_bus,25.0,no_events,7485.49070295899,0.0
2203,1-4,1-4-A-34,15:50:00,veh_17937_bus,27.0,no_events,7485.49070295899,0.0
2204,1-4,1-4-A-34,16:06:00,veh_17941_bus,26.0,no_events,7485.49070295899,0.0
2205,1-4,1-4-A-34,16:21:00,veh_17940_bus,24.0,no_events,7485.49070295899,0.0
2206,1-4,1-4-A-34,16:35:00,veh_17643_bus,23.0,no_events,7485.49070295899,0.0
2207,1-4,1-4-A-34,16:50:00,veh_17648_bus,23.0,no_events,7485.49070295899,0.0
2208,1-4,1-4-A-34,17:05:00,veh_17644_bus,23.0,no_events,7485.49070295899,0.0
2209,1-4,1-4-A-34,17:22:00,veh_17649_bus,23.0,no_events,7485.49070295899,0.0
2210,1-4,1-4-A-34,17:35:00,veh_17645_bus,23.0,no_events,7485.49070295899,0.0
2211,1-4,1-4-A-34,17:51:00,veh_17668_bus,21.0,no_events,7485.49070295899,0.0
2212,1-4,1-4-A-34,17:52:00,veh_17676_bus,19.0,no_events,7485.49070295899,0.0
2213,1-4,1-4-A-34,18:46:00,veh_17677_bus,19.0,no_events,7485.49070295899,0.0
2214,1-4,1-4-A-34,19:45:00,veh_17678_bus,19.0,no_events,7485.49070295899,0.0
2215,1-4,1-4-A-34,21:50:00,veh_17679_bus,19.0,no_events,7485.49070295899,0.0
2216,1-4,1-4-A-34,22:50:00,veh_17680_bus,19.0,no_events,7485.49070295899,0.0
2217,1-4,1-4-A-34,23:50:00,veh_17681_bus,19.0,no_events,7485.49070295899,0.0
2218,1-4,1-4-R-32,06:58:00,veh_17667_bus,26.0,24.983333333333334,8688.23922720416,10.604515996737524
2219,1-4,1-4-R-32,07:13:00,veh_17663_bus,26.0,24.75,8688.23922720416,10.00819654364412
2220,1-4,1-4-R-32,07:28:00,veh_17666_bus,26.0,25.083333333333332,8688.23922720416,11.030759461017881
2221,1-4,1-4-R-32,07:43:00,veh_17922_bus,27.0,25.95,8688.23922720416,10.198389416840023
2222,1-4,1-4-R-32,07:58:00,veh_17923_bus,27.0,25.75,8688.23922720416,9.330443540479129
2223,1-4,1-4-R-32,08:13:00,veh_17664_bus,26.0,25.733333333333334,8688.23922720416,10.012632255329677
2224,1-4,1-4-R-32,08:29:00,veh_17609_bus,25.0,23.733333333333334,8688.23922720416,9.604422024333264
2225,1-4,1-4-R-32,08:44:00,veh_17602_bus,25.0,33.5,8688.23922720416,8.975230155746145
2226,1-4,1-4-R-32,09:14:00,veh_17610_bus,24.0,28.633333333333333,8688.23922720416,9.44949824940792
2227,1-4,1-4-R-32,09:44:00,veh_17611_bus,24.0,473.81666666666666,8688.23922720416,8.586115353271966
2228,1-4,1-4-R-32,10:14:00,veh_17612_bus,24.0,1171.9833333333333,8688.23922720416,8.066132638366007
2229,1-4,1-4-R-32,10:44:00,veh_17613_bus,24.0,1146.6666666666667,8688.23922720416,7.931054278662815
2230,1-4,1-4-R-32,11:14:00,veh_17603_bus,25.0,865.8166666666667,8688.23922720416,9.26583820954071
2231,1-4,1-4-R-32,11:44:00,veh_17604_bus,25.0,837.35,8688.23922720416,9.231121569046081
2232,1-4,1-4-R-32,11:59:00,veh_17608_bus,25.0,1071.65,8688.23922720416,9.26242505126873
2233,1-4,1-4-R-32,12:14:00,veh_17605_bus,25.0,1056.3,8688.23922720416,9.236406758204584
2234,1-4,1-4-R-32,12:44:00,veh_17606_bus,25.0,19.966666666666665,8688.23922720416,9.154087487928228
2235,1-4,1-4-R-32,13:14:00,veh_17607_bus,25.0,365.9166666666667,8688.23922720416,8.012842668173366
2236,1-4,1-4-R-32,13:44:00,veh_17920_bus,26.0,12.5,8688.23922720416,8.1899197366605
2237,1-4,1-4-R-32,14:14:00,veh_17921_bus,26.0,12.5,8688.23922720416,8.1899197366605
2238,1-4,1-4-R-32,14:43:00,veh_17710_bus,27.0,8.166666666666666,8688.23922720416,4.3642655055272925
2239,1-4,1-4-R-32,14:58:00,veh_17931_bus,28.0,246.7,8688.23922720416,4.55262699224575
2240,1-4,1-4-R-32,15:12:00,veh_17934_bus,30.0,246.4,8688.23922720416,4.552352063483495
2241,1-4,1-4-R-32,15:27:00,veh_17943_bus,31.0,7.133333333333334,8688.23922720416,4.914103733887244
2242,1-4,1-4-R-32,15:41:00,veh_17919_bus,32.0,446.4,8688.23922720416,4.491731866269171
2243,1-4,1-4-R-32,15:56:00,veh_17709_bus,31.0,1.3166666666666667,8688.23922720416,1.8394899974443086
2244,1-4,1-4-R-32,16:11:00,veh_17708_bus,31.0,2.316666666666667,8688.23922720416,1.3052766398051197
2245,1-4,1-4-R-32,16:27:00,veh_17935_bus,30.0,1.1833333333333333,8688.23922720416,1.9536410106373256
2246,1-4,1-4-R-32,16:45:00,veh_17930_bus,29.0,4.366666666666666,8688.23922720416,0.5459223377222254
2247,1-4,1-4-R-32,16:59:00,veh_17917_bus,28.0,0.85,8688.23922720416,1.207013953783036
2248,1-4,1-4-R-32,17:15:00,veh_17916_bus,28.0,0.75,8688.23922720416,1.1944699918528832
2249,1-4,1-4-R-32,18:16:00,veh_17665_bus,26.0,242.05,8688.23922720416,0.667834058815828
2250,1-4,1-4-R-32,19:18:00,veh_17614_bus,24.0,12.216666666666667,8688.23922720416,0.6673608500352903
2251,1-4,1-4-R-32,20:19:00,veh_17615_bus,24.0,12.216666666666667,8688.23922720416,0.6673608500352903
2252,1-4,1-4-R-32,21:20:00,veh_17936_bus,23.0,12.083333333333334,8688.23922720416,0.6673608597970793
2253,1-4,1-4-R-32,22:21:00,veh_17717_bus,22.0,12.266666666666667,8688.23922720416,0.6673608464607407
2254,1-4,1-4-R-32,23:21:00,veh_17718_bus,22.0,no_events,8688.23922720416,0.0
2255,1-3A,1-3A-A-52,07:56:00,veh_17176_bus,42.0,28.233333333333334,13910.279333046647,8.740539510107753
2256,1-3A,1-3A-R-53,15:55:00,veh_17175_bus,40.0,719.85,13491.398702789516,4.045825283831052
2257,1-9,1-9-A-30,06:26:00,veh_50738_bus,30.0,28.816666666666666,16823.26645594309,19.907072246771197
2258,1-9,1-9-A-30,06:54:00,veh_50731_bus,30.0,30.433333333333334,16823.26645594309,19.56189707608692
2259,1-9,1-9-A-30,06:56:00,veh_50748_bus,30.0,31.5,16823.26645594309,19.931707799069194
2260,1-9,1-9-A-30,07:26:00,veh_50743_bus,30.0,20.25,16823.26645594309,6.460376365495675
2261,1-57,1-57-A-14,06:00:00,veh_22893_bus,21.0,19.966666666666665,10346.630553280345,16.804218015608456
2262,1-57,1-57-A-14,06:30:00,veh_22894_bus,21.0,20.016666666666666,10346.630553280345,16.643771561828235
2263,1-57,1-57-A-14,07:00:00,veh_22875_bus,22.0,26.016666666666666,10346.630553280345,16.232682034429516
2264,1-57,1-57-A-14,07:30:00,veh_22901_bus,24.0,27.916666666666668,10346.630553280345,16.473791676421474
2265,1-57,1-57-A-14,08:00:00,veh_22896_bus,23.0,28.45,10346.630553280345,16.40776859415916
2266,1-57,1-57-A-14,08:31:00,veh_22897_bus,23.0,22.766666666666666,10346.630553280345,16.687494889859074
2267,1-57,1-57-A-14,08:51:00,veh_22898_bus,23.0,25.216666666666665,10346.630553280345,16.209712595657386
2268,1-57,1-57-A-14,09:32:00,veh_22876_bus,22.0,21.0,10346.630553280345,16.56609661779012
2269,1-57,1-57-A-14,10:30:00,veh_22877_bus,22.0,25.3,10346.630553280345,16.51402028355215
2270,1-57,1-57-A-14,11:32:00,veh_22878_bus,22.0,27.05,10346.630553280345,16.52173325641726
2271,1-57,1-57-A-14,12:32:00,veh_22879_bus,22.0,25.516666666666666,10346.630553280345,16.308694168026452
2272,1-57,1-57-A-14,13:32:00,veh_22880_bus,22.0,159.01666666666668,10346.630553280345,15.985260031419966
2273,1-57,1-57-A-14,14:30:00,veh_22881_bus,22.0,125.28333333333333,10346.630553280345,17.015328819529593
2274,1-57,1-57-A-14,15:30:00,veh_22899_bus,23.0,96.33333333333333,10346.630553280345,16.680448801065342
2275,1-57,1-57-A-14,18:01:00,veh_22882_bus,22.0,657.4833333333333,10346.630553280345,16.34518913843759
2276,1-57,1-57-A-14,19:00:00,veh_22895_bus,21.0,336.76666666666665,10346.630553280345,12.18536851574985
2277,1-57,1-57-A-14,19:59:00,veh_22371_bus,20.0,284.0,10346.630553280345,11.888939880048557
2278,1-57,1-57-A-14,20:59:00,veh_22372_bus,20.0,227.25,10346.630553280345,14.942355810120551
2279,1-57,1-57-A-14,21:59:00,veh_22373_bus,20.0,170.81666666666666,10346.630553280345,1.620227999608233
2280,1-57,1-57-A-14,22:59:00,veh_22374_bus,20.0,114.55,10346.630553280345,1.620390643517353
2281,1-57,1-57-R-2,07:59:00,veh_22725_bus,25.0,24.65,9791.194981405893,7.079986794628451
2282,1-57,1-57-R-2,09:00:00,veh_22726_bus,25.0,157.46666666666667,9791.194981405893,6.390441302759873
2283,1-57,1-57-R-2,09:59:00,veh_22693_bus,24.0,74.16666666666667,9791.194981405893,6.423031137583718
2284,1-57,1-57-R-2,10:59:00,veh_22694_bus,24.0,62.9,9791.194981405893,6.652845955464287
2285,1-57,1-57-R-2,11:59:00,veh_22900_bus,25.0,30.883333333333333,9791.194981405893,6.560868328035703
2286,1-57,1-57-R-2,12:59:00,veh_22695_bus,24.0,197.8,9791.194981405893,7.1514161780554275
2287,1-57,1-57-R-2,14:00:00,veh_22696_bus,24.0,0.9,9791.194981405893,0.9335304007200732
2288,1-57,1-57-R-2,14:59:00,veh_22697_bus,24.0,69.98333333333333,9791.194981405893,0.45401926839243856
2289,1-57,1-57-R-2,15:57:00,veh_22902_bus,26.0,16.233333333333334,9791.194981405893,0.09236421488897648
2290,1-57,1-57-R-2,16:35:00,veh_22728_bus,27.0,0.2,9791.194981405893,0.516850274810082
2291,1-57,1-57-R-2,17:05:00,veh_22727_bus,25.0,0.2,9791.194981405893,0.516850274810082
